Portal,Domain,Topic,Detailed Skill / Tool,Type,Level,Learning Format,Official Source URL,Verified Date,Notes
IBM SkillsBuild,Artificial Intelligence,AI Foundations,Generative AI,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Artificial Intelligence,AI Foundations,AI ethics,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Artificial Intelligence,AI Foundations,Prompt engineering,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Artificial Intelligence,AI Foundations,watsonx,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cybersecurity,Security Fundamentals,Cybersecurity basics,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cybersecurity,Security Fundamentals,Threat landscape,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cybersecurity,Security Fundamentals,Network security,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cybersecurity,Security Fundamentals,SOC analyst,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cybersecurity,Security Fundamentals,Incident response,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cybersecurity,Security Fundamentals,SIEM fundamentals,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Data Fundamentals,Data Science,Data analysis basics,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Data Fundamentals,Data Science,Python for data,Tool / Platform,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Data Fundamentals,Data Science,Data visualization,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Data Fundamentals,Data Science,SQL fundamentals,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Data Fundamentals,Data Science,Data cleaning,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cloud Computing,Cloud Foundations,Cloud concepts,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cloud Computing,Cloud Foundations,Hybrid cloud,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cloud Computing,Cloud Foundations,IBM Cloud basics,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cloud Computing,Cloud Foundations,Containers,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cloud Computing,Cloud Foundations,Kubernetes,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Cloud Computing,Cloud Foundations,Red Hat OpenShift,Tool / Platform,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Software Engineering,Developer Foundations,Web development basics,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Software Engineering,Developer Foundations,HTML/CSS/JS,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Software Engineering,Developer Foundations,Git and GitHub,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Software Engineering,Developer Foundations,Agile methodology,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Software Engineering,Developer Foundations,Software testing,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Professional & Workplace Skills,Workplace Readiness,Professional communication,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Professional & Workplace Skills,Workplace Readiness,Critical thinking,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Professional & Workplace Skills,Workplace Readiness,Problem solving,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Professional & Workplace Skills,Workplace Readiness,Collaboration,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Professional & Workplace Skills,Workplace Readiness,Resume building,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
IBM SkillsBuild,Professional & Workplace Skills,Workplace Readiness,Interview preparation,Skill / Topic,Varies,"Courses, projects, learning paths, digital credentials and educator resources",https://skillsbuild.org/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Programming,C,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Programming,C++,Tool / Platform,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Programming,Java,Tool / Platform,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Programming,Python,Tool / Platform,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Programming,Data structures,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Programming,Algorithms,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Core CS,Operating systems,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Core CS,Database management systems,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Core CS,Computer networks,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Core CS,Computer architecture,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Core CS,Software engineering,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Core CS,Theory of computation,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Core CS,Compiler design,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Advanced CS,Artificial intelligence,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Advanced CS,Machine learning,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Advanced CS,Cybersecurity,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Advanced CS,Cloud computing,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Advanced CS,Data science,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
SWAYAM,Computer Science,Advanced CS,Internet of Things,Skill / Topic,Varies,"University MOOCs, video lectures, assignments, proctored examinations and certificates",https://swayam.gov.in/,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Programming,Programming in C,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Programming,Programming in C++,Tool / Platform,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Programming,Programming in Java,Tool / Platform,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Programming,Joy of Computing using Python,Tool / Platform,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Programming,Data Structures and Algorithms,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Core CS,Operating System Fundamentals,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Core CS,Database Management System,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Core CS,Computer Networks and Internet Protocol,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Core CS,Computer Architecture,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Core CS,Software Engineering,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Core CS,Theory of Computation,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Core CS,Compiler Design,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,AI & Data Science,Artificial Intelligence Search Methods,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,AI & Data Science,Introduction to Machine Learning,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,AI & Data Science,Deep Learning,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,AI & Data Science,Data Science for Engineers,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,AI & Data Science,Social Networks,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Systems & Security,Cryptography and Network Security,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Systems & Security,Cloud Computing,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Systems & Security,Introduction to Internet of Things,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
NPTEL,Computer Science & Engineering,Systems & Security,Ethical Hacking,Skill / Topic,Varies,"IIT/IISc video courses, assignments, examinations and certificates",https://nptel.ac.in/courses,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Programming & Development,Programming,Python,Tool / Platform,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Programming & Development,Programming,Java,Tool / Platform,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Programming & Development,Programming,C++,Tool / Platform,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Programming & Development,Programming,JavaScript,Tool / Platform,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Programming & Development,Programming,Full stack development,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Emerging Technologies,Artificial Intelligence,AI fundamentals,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Emerging Technologies,Artificial Intelligence,Machine learning,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Emerging Technologies,Artificial Intelligence,Generative AI,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Emerging Technologies,Artificial Intelligence,Data science,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Emerging Technologies,Artificial Intelligence,Big data,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Cloud & Security,Cloud & Infrastructure,Cloud computing,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Cloud & Security,Cloud & Infrastructure,AWS basics,Tool / Platform,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Cloud & Security,Cloud & Infrastructure,Azure basics,Tool / Platform,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Cloud & Security,Cloud & Infrastructure,Cybersecurity fundamentals,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Cloud & Security,Cloud & Infrastructure,DevOps basics,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Professional Skills,Professional Skills,Communication,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Professional Skills,Professional Skills,Problem solving,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Professional Skills,Professional Skills,Critical thinking,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Professional Skills,Professional Skills,Time management,Skill / Topic,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
Infosys Springboard,Professional Skills,Professional Skills,Digital literacy,Tool / Platform,Varies,"Self-paced courses, virtual labs, assessments, certifications and employability programs",https://infyspringboard.onwingspan.com/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Foundations,Foundations,Cybersecurity fundamentals,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Foundations,Foundations,Network security,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Foundations,Foundations,Information assurance,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Foundations,Foundations,Cyber hygiene,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Operations,Specialized Security,Incident response,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Operations,Specialized Security,Ethical hacking,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Operations,Specialized Security,Digital forensics,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Operations,Specialized Security,Penetration testing,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Operations,Specialized Security,Vulnerability assessment,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Operations,Specialized Security,Continuous monitoring,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Cybersecurity Operations,Specialized Security,Threat hunting,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Systems & Cloud Security,Systems Security,Linux security,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Systems & Cloud Security,Systems Security,Windows security,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Systems & Cloud Security,Systems Security,Cloud security,Tool / Platform,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Systems & Cloud Security,Systems Security,Wireless security,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Systems & Cloud Security,Systems Security,ICS/SCADA security,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Governance & Certification,Management & Prep,RMF (Risk Management Framework),Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Governance & Certification,Management & Prep,NIST standards,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Governance & Certification,Management & Prep,CompTIA Security+ prep,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Governance & Certification,Management & Prep,CEH prep,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
FedVTE,Governance & Certification,Management & Prep,CISSP prep,Skill / Topic,Varies,"Government cybersecurity and IT courses, labs and role-based learning",https://fedvte.usalearning.gov/,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Computer Science,Programming,Python,Tool / Platform,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Computer Science,Programming,Java,Tool / Platform,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Computer Science,Programming,C++,Tool / Platform,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Computer Science,Programming,Software engineering,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Computer Science,Programming,Web development,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Data Science,Data Analysis,Data analysis,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Data Science,Data Analysis,Machine learning,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Data Science,Data Analysis,Deep learning,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Data Science,Data Analysis,SQL,Tool / Platform,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Data Science,Data Analysis,R,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Data Science,Data Analysis,Statistics,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Information Technology,IT & Cloud,IT support,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Information Technology,IT & Cloud,Cybersecurity,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Information Technology,IT & Cloud,Google Cloud,Tool / Platform,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Information Technology,IT & Cloud,AWS,Tool / Platform,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Information Technology,IT & Cloud,Azure,Tool / Platform,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Information Technology,IT & Cloud,DevOps,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Business,Management & Business,Project management,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
